Mask,Image,ID,original_shape_VoxelVolume,original_shape_MeshVolume,original_shape_SurfaceArea,original_shape_SurfaceVolumeRatio,original_shape_Sphericity,original_shape_Maximum3DDiameter,original_shape_Maximum2DDiameterSlice,original_shape_Maximum2DDiameterColumn,original_shape_Maximum2DDiameterRow,original_shape_MajorAxisLength,original_shape_MinorAxisLength,original_shape_LeastAxisLength,original_shape_Elongation,original_shape_Flatness,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Mean,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_JointAverage,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_Imc1,original_glcm_Imc2,original_glcm_Idm,original_glcm_Idmn,original_glcm_Id,original_glcm_Idn,original_glcm_InverseVariance,original_glcm_MaximumProbability,original_glcm_SumEntropy,original_glcm_SumSquares,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_LowGrayLevelZoneEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaEmphasis,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_glszm_ZonePercentage,original_glszm_ZoneVariance,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_GrayLevelVariance,original_gldm_HighGrayLevelEmphasis,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_gldm_LowGrayLevelEmphasis,original_gldm_SmallDependenceEmphasis,original_gldm_SmallDependenceHighGrayLevelEmphasis,original_gldm_SmallDependenceLowGrayLevelEmphasis,original_ngtdm_Busyness,original_ngtdm_Coarseness,original_ngtdm_Complexity,original_ngtdm_Contrast,original_ngtdm_Strength
R01-002_roi.nii,R01-002.nii,data/dataset/R01-002,1058.4289341702313,1043.8616627335416,743.0145220215827,0.7117940514031946,0.6697542132883867,21.811057790960046,20.97424575596627,16.276325312751588,19.367802327999208,16.03251867534633,13.197516627772409,7.372814046873844,0.8231717607830773,0.45986623787385533,649.7,1062.0,1848283727.0,4.152327657680683,173.0,4.583928197818181,1168.0,131.60257851455972,923.3007626310772,993.0,197.0,971.0,83.28469328740347,938.602221964777,-1.5061791908568498,932448510.5876038,0.0845664444143544,28489.832802087596,1024.0995505599117,31.811771098329263,46000.97725675147,-1435.1645626512825,87.36687360640657,39.04359996571918,0.37773652459586615,4.087472789217108,3.5354504061625116,22.197137225094842,0.01466237337646281,7.309710499802482,-0.08749434622046579,0.6906055578671039,0.2958790027499025,0.9785267711483948,0.3720035626803424,0.916154965392341,0.2934440621643425,0.04043012764820582,4.591416435460479,31.60261839303144,141.33367957217817,0.07527709633468826,48.260823617697504,950.5474321391921,1.405968615800907,1420.7924616276966,0.002696183587600883,0.0023260881782295895,4.732230756538375,1545.0550605726212,0.8226559025139953,0.8948082422820268,0.1559805857264282,0.9248920468871596,864.3499108698422,0.0022558710029048864,28.62707182320442,0.039540154451939806,60.336778105063956,694.6947513812155,378.1795580110497,448886.61187845306,0.32337519551350385,0.004414294008291448,418.4447513812155,0.5779623637862092,0.78834525609594,520.9931094243823,0.004051793177262858,5.919567173580559,0.34509056244041947,369.78237080675194,6.518516062404199,306.9170638703527,0.14629030689721292,7.488394685210211,177.42040038131555,45.45600126681092,971.9880838894185,21.43851286939943,24991.189227836036,0.02008275909359714,0.002177978806597505,0.3308606015207525,239.40614433625717,0.0014715102703661746,0.21896300326427012,0.002667281880027623,2335.4409544477817,0.20377983516183185,2.986490546129484
R01-067_roi.nii,R01-067.nii,data/dataset/R01-067,31627.733453877696,31455.736767909464,11610.706459010178,0.3691125261085983,0.41504200618298803,147.57921175054466,94.00894183057294,125.90564797942139,120.73487846101045,110.32464719359658,29.014552740268037,18.558141530647468,0.26299248153817883,0.16821392139221464,662.2000000000003,1143.0,7880368089.0,4.6355499498147665,164.0,7.495908174699191,1620.0,152.50666396794597,965.0773151025481,1032.0,0.0,1620.0,80.32363460345998,989.7151713738064,-1.9763788640016942,30980507325.958427,0.059423681505638926,48161.896321939865,1631.1356673697323,40.00272149037698,444459.0445062426,-6990.511427734348,194.6792348292291,71.17522571303371,0.46277015901584434,5.481911599171815,3.9499955731321035,40.92179013222137,0.005756727506847979,8.619978711743746,-0.06718029861508998,0.6654912943091241,0.22618964615906867,0.9849317170956712,0.31060256573945405,0.9286551497499229,0.22906227472196222,0.018578872760182597,5.2244977431210815,66.4636151355657,416.26168482610404,0.05601159347751039,77.62705947213178,1596.4686223015956,1.270360479008898,2068.2654309086693,0.01630263733485252,0.007183810246677468,5.0800272387283245,6420.73089807852,0.8638293467728031,0.9237175503179231,0.09792573593457865,0.9440655696351976,1498.5445091129816,0.005642765308324434,99.9812850904554,0.031185678443685402,113.75382130121743,1372.91890205864,385.58484092326887,708035.923580786,1.0599467618580045,0.0050568189581086075,1806.760449157829,0.5635559729126104,0.7782942657027,1013.7383793700682,0.004204218189666383,6.5818858765533745,0.398508390304537,379.28796608744756,6.885381214501964,1497.4494717215662,0.18613417920715553,4.184930771248273,478.0635177128651,76.91249703636436,1608.0319453076445,13.085270354257302,22256.68626476072,0.7369923265277435,0.008996231467649503,0.3788905915709607,522.5201898669133,0.001852231065407875,0.3438746734340431,0.0008679901211725618,6030.27673324273,0.1885448455339815,1.6200536584660796
R01-108_roi.nii,R01-108.nii,data/dataset/R01-108,365.3605135690389,359.1146251112926,300.5705486519583,0.8369766298401492,0.8128799818051933,12.977256641218597,12.749621221593014,12.67074598275802,11.588367523633444,10.380858012730828,9.112094699154321,5.653198242046703,0.8777785697463036,0.5445790930878508,323.2,1004.8000000000001,502419253.0,5.015854318037878,494.0,1.6170296805199549,1081.0,230.6402424992485,678.4144805876181,695.0,192.0,889.0,193.489029063011,726.0836985160781,-0.13686490138622828,192617162.96228006,0.0341011815562277,66951.3297798194,577.6438469786731,22.88244965362958,173430.4266315439,-1596.0437750261071,302.3161435693461,86.60136948541677,0.5552586682633203,7.01002149995003,4.195318166072824,35.66423281985461,0.003823768562525839,8.86520288631612,-0.19689533120025465,0.921806021001053,0.1824453685144053,0.9466851716695491,0.26163395779216336,0.855654667363696,0.17879761577399553,0.020812257298791065,5.791022112400378,97.22937826369078,28.95276256817647,0.032399781504128845,104.7341843296866,511.0412617483154,1.221438561990984,709.1119563908547,0.014566844630833176,0.013427937943111616,5.317654419060911,795.5405708226446,0.890060617911023,0.9376059407538946,0.08316469361706756,0.9553905549834811,472.8345440015212,0.013178038513491237,16.479611650485438,0.03199924592327269,80.46162315015553,372.1747572815534,19.353398058252427,19625.31067961165,0.05826664824054783,0.017498958818818026,265.29514563106795,0.5151362051088698,0.7455062861996511,258.07993521919224,0.014629486074579033,6.206424071387631,0.540398740818468,15.929101706098596,6.821906198549293,238.82791185729275,0.2506064132815244,4.776504086614425,32.498426023084996,107.30022054394968,533.9632738719832,11.652675760755509,11105.92130115425,0.049615810814059844,0.012923150037684484,0.4680319851584751,173.27935815044782,0.008552797521796905,0.1944976272003556,0.007213866943929997,2378.570619246094,0.7240636173378032,3.8709527204982854
R01-074_roi.nii,R01-074.nii,data/dataset/R01-074,9448.241449337178,9397.864448062248,5875.774846175496,0.6252244729266154,0.3665262609509611,53.29550755329153,50.4814724537265,37.477322449259695,49.72662084259311,33.53267643688998,26.468044943153764,19.286363606566276,0.7893209774939328,0.5751513346351608,250.0,1135.0,15150564155.0,5.696195188947544,603.0,2.0236883999176754,1670.0,301.7872759832433,708.6732701812191,694.0,0.0,1670.0,238.56237167859538,789.9326435479603,0.12120896597942936,5895642019.362154,0.021182572079175135,121775.77747332568,1080.5823095666788,30.842597307814454,815634.9176708824,186.13938128726662,619.4069893680924,103.69475099621033,0.7126105638103467,7.44907151941322,4.364623965019555,46.910277744615534,0.000951668626034189,10.667661478407346,-0.11759253152499133,0.8471966972473889,0.14890877002288738,0.9790043223250675,0.23534047632165692,0.9068905920933239,0.15478851791693982,0.004753352716621863,6.531079896767197,180.7754350910758,485.925645623837,0.020982776930272732,194.67557813219508,1017.7772884077136,1.1527586664678025,1209.0617998127,0.006273480668026948,0.005784220479992853,5.973101705910229,21157.247226804848,0.9134519680464863,0.9538017995184389,0.05325889901071261,0.9656304749464576,975.4281374490309,0.005676598106268199,272.89626713106685,0.020663001978577032,188.51588581853952,895.0603467857954,61.309002801544636,107086.30960854092,0.05263153164387549,0.0074383343887249416,6587.486408722647,0.4987874921422463,0.7342509951108711,642.853681120442,0.00605468311125559,7.236166364428847,0.5439456342668864,57.92921830765065,7.697907615037468,6631.203624382208,0.2731138230799921,1.7900975168883617,514.3128500823723,194.87595677929647,1028.2039950576607,6.635172981878089,8486.610172981878,0.020825539529490615,0.005663529225205696,0.47460772618422253,430.62674222206203,0.0036193125305651244,1.3351234167037807,0.00044875566819074114,8507.32574269994,0.41675956750195414,0.6947316296802998
R01-104_roi.nii,R01-104.nii,data/dataset/R01-104,14614.87973717639,14554.325004838043,5512.253552586727,0.37873646155039026,0.5229774754107848,54.43895373028148,43.965107030560944,54.06807278778983,39.05531048950474,42.72337432450131,29.866113727049196,20.04330669739186,0.6990579325547646,0.4691414714847858,159.0,993.0,7136301857.0,5.549352703159498,491.0,2.253280462556368,1798.0,263.4136676486505,535.1629020114016,482.0,0.0,1798.0,200.48682037187632,619.5126697606568,0.4064170537216209,5609131623.547572,0.02317016055529588,97396.61630471158,621.1594158586133,22.899853000352007,517751.47514547664,3498.066933502865,493.48257790987014,107.02359375588986,0.6430861729591574,7.982728933320686,4.433089284978571,42.57461119587341,0.0007951400447694019,10.634658750411358,-0.08381339167471359,0.7692519645053039,0.12328281902101759,0.9807430603796514,0.210153530006783,0.9057916981938422,0.12825161304911523,0.0022199067085718715,6.399801354224634,150.12654291644,413.3691911944843,0.023092955374390774,156.18944489283476,638.343455577043,1.1197342534690051,708.8694331690142,0.02873048199619739,0.02575715175509335,5.785899780460392,16618.24831792577,0.9283155403132818,0.9626885430370427,0.040593226350560535,0.9718827855329971,621.6430445074809,0.02508312453045442,244.89065606361828,0.022130006873632594,164.60951178393714,663.3119465028013,5.140610880173504,3006.201518163745,0.11523770496092078,0.027102510231693307,5582.2199530092175,0.5044478540583063,0.7384079221258563,501.81241920609267,0.020589140662379667,7.111591947676079,0.5951382166290201,2.317263466503935,7.411683217624801,5784.93514036786,0.31111837906678824,1.1051615801794403,430.82596536517156,155.64610459962674,636.5841669355706,4.986447241045498,2956.805098418845,0.1228091937583072,0.025706513434838513,0.5150624793223771,344.5627453825842,0.01400606060470557,1.7430718812157155,0.0004914980859442199,10472.828535087368,0.3777278039336565,0.9197012002974807
R01-006_roi.nii,R01-006.nii,data/dataset/R01-006,4181.261747727236,4150.8634085776375,2277.317491629318,0.5486370587197131,0.5484699492803264,31.231065601876498,27.51757016447162,28.906237370259376,27.742867858519762,24.623011995917278,19.69309050129617,14.790469834220366,0.7997839786847142,0.6006767099278009,542.0,1040.6000000000004,5375869485.0,4.460611577007281,309.0,2.975180387144558,1112.0,169.2803570802613,851.8336421952957,927.0,180.0,932.0,127.58160843495045,875.4080189102365,-0.9762015145120941,3204264780.9557543,0.06867424402144068,40718.645596641756,873.0614931241797,28.827867802926008,127094.67186686647,-3000.730428714626,191.4121506531992,23.56082119104573,0.7796150993619796,3.094256048278439,3.220484800577493,13.77658867304883,0.01999528783616303,7.692076270059628,-0.18763669881909498,0.8844781145333418,0.39753179521806226,0.9850858278214149,0.4583488018933185,0.9313907263472863,0.3188897686492079,0.0945252543290377,5.199825482838833,53.74324296106121,284.57346980967037,0.050067222280551306,67.18457628383125,765.6413220154972,2.0026757767431262,1882.7017208120224,0.004983532471497757,0.003798895110555357,5.38319920412681,4150.192501940665,0.7296907983367742,0.8094193760622842,0.47021957262186576,0.8770992946270808,637.1708840430656,0.0036182144647267764,69.1988365943945,0.03659377926726309,60.49994728571785,526.0872554204125,1197.6969857218403,1422863.8328926493,1.0345738170493872,0.0067147908958824975,812.825489159175,0.4298389683549313,0.6812289159313121,334.0935810847403,0.004997079574757097,6.635131138309515,0.26956521739130435,1183.935279166169,7.569474411389004,689.8669992872416,0.0983416962633274,28.36305849038487,481.7498218104063,65.15198201186848,826.7703492516038,63.82622950819672,73323.03235923022,0.06583298255814411,0.003320232664618766,0.23935596440952464,128.97382821573666,0.0015621346728695968,0.46802936354417707,0.001539018271986079,1298.1718039646405,0.19747231105026497,1.2760701612271517
R01-078_roi.nii,R01-078.nii,data/dataset/R01-078,206752.70905915133,206162.34926550803,44959.099996815195,0.21807619168577777,0.3753814019572495,360.8930983284197,94.10956165700449,360.883322927448,265.6988197370861,255.67176101386192,51.438657113380025,32.94501736294318,0.2011902171338787,0.1288566920034512,352.0,1104.0,62489658193.0,5.222746603447957,574.0,1.6105827801367505,1400.0,267.9183216672335,760.3035832355764,793.0,0.0,1400.0,227.37690808527168,816.341953901091,-0.19834154323607459,137782938248.7271,0.03182706116719486,88352.64701819378,1120.8509672581808,31.58400848175635,453600.3966133191,-3186.127138925028,521.486134342073,28.612914016474342,0.8956276989425079,3.64853789896195,3.424709079290783,14.895840316505577,0.003885348188718861,9.19221556233238,-0.23127958340076618,0.9486389985899645,0.3082307936140693,0.9915997760482003,0.3838621406410725,0.9433778710595868,0.29679422131458905,0.021219555445630207,6.162998280338404,137.52476208963682,2420.331336136719,0.029501496723128386,136.93972641782537,1061.3811152587298,1.5149283812984724,1776.879770707925,0.003081846760966164,0.00215156919559621,5.846395592965217,65177.222960078696,0.7935591621236345,0.8747007817819378,0.2039941206171689,0.9107098726179047,944.2446833118549,0.0019743157848478585,712.2006912261409,0.02797112132692408,95.24537413109698,880.1253632864662,2541.4247113345377,4673243.076584714,1.724441632194619,0.0022771336355444506,9674.638284502396,0.37996380034963456,0.6395480780626209,562.7129101544424,0.0014259889402917399,7.394976706199373,0.27153673882904983,2527.862115985983,8.189693352489698,11926.934712594646,0.12719350232051452,9.818374210601025,2984.423525647862,141.41166582357278,1098.1688599765384,27.947061960115175,41284.64909885891,0.04700516723885992,0.0021184966031643883,0.24257842151647685,220.14078016241524,0.0005355290249570252,2.557055330005884,0.00020159898491552605,2592.2236986836047,0.17060308025650875,0.2625429114510352
R01-090_roi.nii,R01-090.nii,data/dataset/R01-090,161262.61677859369,161186.27949323284,21378.460000088086,0.13263200855123422,0.6699767847203506,86.49875834425386,77.11162007712905,84.44068007601123,79.84235491699158,69.73602932122202,65.08839608786826,50.909218175907036,0.9333539164963699,0.7300274860991315,807.0,1205.0,254082001734.0,4.579059169031753,153.0,8.002770164194128,1980.0,138.89691851870003,1024.999685017626,1074.0,0.0,1980.0,67.30589234563607,1047.0529554417767,-2.126259622429714,176795414529.61057,0.05844762428361744,45695.5372131266,1806.964449958872,42.07893424875079,397714.2281847627,-7034.708096902146,192.64029992631023,47.53645560595953,0.5991591588534217,5.07286598483241,3.825338903829448,21.659639180533986,0.004411821638898117,8.71795305404281,-0.055417600704145635,0.61493993231063,0.19000960644319226,0.9928702491853202,0.2828419713196872,0.9429393109962388,0.1976180364157861,0.01013573227217703,5.077832208195956,60.04418888306745,12229.553147871009,0.05650798839373016,75.81036151687724,1790.7089681093107,1.2257501624642213,2217.289837425451,0.0019800062742662823,0.0017536460729944568,4.981881660429456,190009.50375541285,0.8778800464712302,0.9338291401512245,0.07885589142995644,0.9504818026667163,1697.3859883637253,0.0017031230072915614,3176.4724384140322,0.03646339782829433,122.58772076270733,1666.8465688637878,2385.884507656634,4668949.455265515,1.2284653940186359,0.0027924417330623037,41385.682576853316,0.47507498882904375,0.7167549258028871,1173.176774210548,0.002240948061764263,6.87391219280807,0.3758818427763323,2378.8067236462643,6.782686599077614,47550.6451141056,0.20517280931530427,2.337140996680413,13545.762956346894,73.18121385486074,1797.110360331206,9.737947609370078,18422.49113087302,0.009827770096000847,0.0017044950257430105,0.35314797881584503,594.8395824963869,0.000946975568018455,6.633739052338063,2.887802686313098e-05,10397.334895170414,0.08898816571513785,0.10837241941960807
R01-023_roi.nii,R01-023.nii,data/dataset/R01-023,59105.73309987931,59014.571809087436,21641.203559887213,0.36670949049493506,0.33872107681037644,86.88311128397125,78.6888848829343,81.50799120884693,68.11587894781503,59.077664672511425,51.50328557533768,34.754032016395996,0.8717894632572016,0.5882770114399409,246.0,1080.0,78373267681.0,5.094007418716326,698.0,1.3999430453992303,1797.0,321.4595115895152,684.0320932149414,656.0,28.0,1769.0,285.7126616013578,766.3312792425609,0.004302326326245588,34710647347.18507,0.03952487830520604,119363.72499752545,919.4564532917477,27.21565225561087,764123.7416499146,-581.921782060243,740.7421186615097,25.752834220040715,0.9328119885831933,3.0971406568125492,3.191341673053853,15.910003127628128,0.007163321941294419,8.719980960554668,-0.27733842611483,0.9668688267570397,0.3825588442185828,0.9950995609305123,0.4455086187640154,0.9607148639538156,0.34887874305767586,0.03900436289434972,6.019695933437374,191.62373822038782,3773.7681872747567,0.0342001920809595,183.06813551899626,879.2594203542794,1.795760891566721,1768.4855869776925,0.007506385055614797,0.004236597911109556,5.944541715312004,80135.83381955468,0.7248827880075641,0.8263332785756075,0.32348985340780145,0.8753392670029562,750.7176673651134,0.0036870347843182484,671.1030081698731,0.025266481238276916,119.67177559391655,787.989947667633,13344.98576860811,21575230.19957833,19.614063601690148,0.0035553003717174974,10142.619065547231,0.381861340519831,0.6412350702460049,507.5464092882991,0.002192647770234786,7.535154428312509,0.1990258888764003,13319.740450028969,8.392138171666211,12120.699539170508,0.09082237113012256,14.70855619811719,5274.792634221273,191.06861278922256,913.6797946873478,45.12747368026675,52879.54629650444,0.18031662870269377,0.004240516199310338,0.18251818310089907,145.10830628092393,0.0006598042969380395,3.0810513809242086,0.00014405496171094714,3545.3659852729857,0.154036998802997,0.34820482989730106
R01-127_roi.nii,R01-127.nii,data/dataset/R01-127,6646.222922801971,6620.933050811291,3821.238083944276,0.5771449514167861,0.446230746799766,42.351097454817406,41.21176858796168,38.65487631451723,42.07521266328193,28.771745540004744,26.89386955633002,13.256887125390168,0.9347319410612857,0.4607606134621745,134.0,643.0,3901017033.0,4.8960992822751175,240.5,5.006471470996859,1446.0,158.3913196136445,359.87336283581425,324.0,0.0,1446.0,102.43882543117559,417.5862829900558,1.291258459529575,1158957079.5657563,0.04115660684571828,44869.46646269337,295.7014508774422,15.719118552016011,263271.54933664197,4296.597140150812,238.9003389786197,44.87864624995596,0.6833115681134833,4.556615788093968,3.6934712516317467,23.385519596693065,0.0029998462381349363,9.194774501243465,-0.12546112867961312,0.8211360236612937,0.24315625912815247,0.987702803914828,0.32857554509992953,0.9321187592005603,0.24717719101991184,0.008131506262429453,5.799809143112254,70.9447463071439,822.9688819653688,0.040230317808830546,74.33059944603401,301.52366848680845,1.3089853888155314,367.91237117092294,0.018612263786338793,0.014455704952811645,5.37055377231069,17330.540722381986,0.8462864134337607,0.9143293343373805,0.11019577161068014,0.9359792104183686,287.32477156691954,0.013597731694794727,211.7621873675286,0.029922592534623232,109.13668047089516,418.2444538646319,151.5264942772361,31602.029673590503,1.0676085540654214,0.01621270029023239,2729.379256747209,0.3856689637907601,0.6449407571754145,298.623581690539,0.010210325716884933,7.334603655578087,0.31634705645702027,141.53403460020078,7.532972542202731,3798.055205399848,0.16977583502748417,3.5740377712584768,920.7144517455635,71.8540136585613,294.31728577175807,13.990389343346296,2922.8892762952037,0.18161729435599241,0.014367414958985823,0.28374209602433653,116.7709337723384,0.004339605830214524,2.242217550079274,0.0004950058915998953,4625.117280400263,0.11773952819474365,1.0812815572248915
R01-110_roi.nii,R01-110.nii,data/dataset/R01-110,2115.631103515625,2099.339167277018,1629.0757539421254,0.7759945507305256,0.4867036278798998,27.874316835798865,23.070036031614688,25.179531152555242,23.735604189697806,21.780177360009315,16.02894358259242,10.932126572073077,0.7359418299330857,0.5019300987027593,366.0,1037.0,3284375515.0,5.082622711308439,472.0,1.7337530809336112,1539.0,224.79466148056665,726.359358095925,755.0,172.0,1367.0,186.24949835050845,769.5493404208911,-0.2138009194986051,1252889829.63562,0.03244925664497786,64608.270248704444,697.8641013085315,24.98370234853585,212598.38321163773,-2156.670386159445,335.153229890227,41.45886848512975,0.7781933231241687,4.746034888839504,3.73071409353952,18.1392138742639,0.003057896940574114,9.17890875138416,-0.1633206680456189,0.8852233429593039,0.2337814413464814,0.9873948489822753,0.31755942239022034,0.9262669767564877,0.2316319747324608,0.0176721875385452,5.92949205681003,94.15302459383916,158.83536540691347,0.031168195164420112,101.34969825964687,638.1015802088338,1.2977319717556421,912.4365400123138,0.006325370669808624,0.00534050773728761,5.505307995505575,4376.04346239385,0.8581185884104752,0.918818829925934,0.11151825681553579,0.9412387109218764,586.741485473458,0.005128363438929121,68.96087149844375,0.03066290417894342,80.90353007047645,505.23788350377947,94.1440640284571,113543.18897287683,0.11890767617795892,0.006610813943583579,954.3748332592263,0.4243551948684866,0.6767192547836463,340.18591018878107,0.004660002538406472,6.855773230985017,0.4055174900829427,88.06298258936684,7.480233903537104,1048.1157591056617,0.18898589237390223,5.843855716000291,179.96357735304724,103.4781944381769,659.4377930039668,15.520375045077534,15629.591417237649,0.04322862612691276,0.005186123034278735,0.3504342258467975,183.93778914461504,0.0022786343872447192,0.35022697813781994,0.0022788078489746305,2603.980224057629,0.23894545753109941,2.090171768362647
R01-098_roi.nii,R01-098.nii,data/dataset/R01-098,19830.322265625,19784.20574951172,5722.25669783644,0.28923358209503397,0.6182002859284241,48.28048138546777,46.25156247360731,44.700566271580946,44.26828056365528,34.436209531631526,32.20129446293735,27.15045594458501,0.9350998527686015,0.7884275393215343,233.0,1087.0,23156322074.0,5.255479987256059,651.0,1.593182852990022,1330.0,301.2330754389333,711.27808,767.0,0.0,1330.0,257.50028332823837,785.8129051964809,-0.29106887140398996,12245262112.374023,0.03265380977777777,111585.41488484695,1071.7642981083955,30.593830726682974,651111.3125214857,-6603.705198358838,601.758150826403,60.55252134689009,0.8149925507508679,5.477507577384038,3.9268579987258048,29.091361172668677,0.003708277491586071,9.545900957301198,-0.16215688213962476,0.8884115828220582,0.22936962537741218,0.9809301066345057,0.3098514431343977,0.9149385161779928,0.2294843847306766,0.02075106552107033,6.101506255150171,165.57766804332329,1022.1800411454428,0.0298139368193818,176.09397152060353,982.7442926589782,1.319880472196053,1437.9891865624272,0.006565836629542617,0.005302709349510237,5.7281287196175805,29232.221156646032,0.8518538515824378,0.9141764102564103,0.12114211670534797,0.9382385469239699,899.0754591482188,0.005031939168463855,358.9578890538534,0.02422444925454538,133.61795146203778,734.6419894722635,1306.4471588608449,2420284.7710217303,0.7692954445545226,0.005913054909149964,6541.698879740856,0.4414697583844551,0.6905711364874775,502.7713109682058,0.0039620345218929825,7.19244645466111,0.39514666666666665,1300.0426865174993,7.687528791065766,6647.392266666667,0.1772637937777778,5.872101202488888,1224.5178666666666,178.65977694648888,1018.0937333333334,16.314133333333334,24772.222426666667,0.057158949657406095,0.005202833127659142,0.3449992099047579,265.45527389305295,0.0019628623939266557,1.7253044355394795,0.00032659487399215484,3606.852460191698,0.37741287970261284,0.4037092244376594
R01-117_roi.nii,R01-117.nii,data/dataset/R01-117,59205.047607421875,59000.90789794922,14549.509997200388,0.2465980696833668,0.5037420674469386,176.12218672899542,34.33813719489782,170.2092576984284,175.9522779095585,182.62963049436593,27.019880882181763,22.667951336179094,0.14794905300438266,0.12411978973411103,37.0,1176.0,11822298610.0,5.556830435030488,875.0,1.6891910772281755,1865.0,399.5184247313025,543.2427038537013,396.0,0.0,1865.0,336.5322691340107,702.5692487789953,0.4162813330880756,29223821637.268066,0.027118839231840792,198490.9140396016,804.1102250346996,23.554877250435542,2089883.1909530598,10477.383304916688,1148.2370238162162,151.9371989405927,0.766735104909293,8.30851981799688,4.537132024942375,81.52576534503629,0.0021222631922191855,10.438380820469803,-0.12916709896049822,0.8676930720995011,0.1774956425258804,0.9762649671379964,0.25778499561455726,0.9094991859811743,0.1623455240754363,0.028282447020500347,6.580954092813562,325.04355568920226,548.1221444458359,0.024599819090377513,310.15915305961477,826.3634296807205,1.2663827387600575,978.2418434850931,0.20279484217285232,0.08511596942020744,5.953256894636,19674.085391357283,0.8828626824027945,0.9300944556675007,0.1096656547074674,0.9520448714878678,792.9832884197166,0.07020712269158356,241.3727410910319,0.020382768205626744,264.26205570325106,816.0319202837359,181.57177841580815,57397.13899679108,136.59551574165178,0.03279056188004614,6158.9847998648875,0.5200966728479047,0.7494370018879895,619.320925312805,0.01999629119338478,7.230574056915199,0.49442611999498975,177.48108258625982,7.789391313819632,5487.283578973738,0.22910457095627482,7.14119109628235,649.5233184418187,316.3567776779084,812.7918667279029,15.079746148386288,6647.347501148178,8.673742073623531,0.10558752530837844,0.4398646967858463,365.19724367953967,0.014536356889637185,2.384088931701749,0.00029840824285804683,12942.107789933654,0.7058900358044888,0.9833505425592544
