Morphology,Volume,316.801
Morphology,approximate volume,520
Morphology,Surface,334.714
Morphology,Surface to volume ratio,1.05654
Morphology,Compactness1,0.0291878
Morphology,Compactness2,0.302694
Morphology,Spherical disproportion,1.48936
Morphology,sphericity,0.671431
Morphology,asphericity,0.0703368
Morphology,center of mass shift,inf
Morphology,maximum 3D diameter,0
Morphology,major axis length,0
Morphology,minor axis length,3.92523e-17
Morphology,least axis length,9.58268e-19
Morphology,elongation,inf
Morphology,flatness,inf
Morphology,vol density AABB,0.162963
Morphology,area density AABB,0.30992
Morphology,vol density AEE,inf
Morphology,integrated intensity,184598
Morphology,Morans I,0.0414145
Morphology,Gearys C,0.96692
Local intensity,local intensity peak,311
Local intensity,global intensity peak,345
Statistics,mean,582.692
Statistics,variance,89869.8
Statistics,skewness,0.111311
Statistics,kurtosis,-1.41897
Statistics,median,569
Statistics,minimum,149
Statistics,10th percentile,208
Statistics,90th percentile,1002
Statistics,maximum,1031
Statistics,Interquartile range,543
Statistics,range,882
Statistics,Mean absolut deviation,266.211
Statistics,Robust mean absolute deviation,225.115
Statistics,Median absolute deviation,266
Statistics,Coefficient of variation,0.514479
Statistics,Quartile coefficient,0.480106
Statistics,Energy,2.7911e+07
Statistics,Root mean,655.286
intensity volume,volume at int fraction 10,0.830769
intensity volume,volume at int fraction 90,0.215385
intensity volume,int at vol fraction 10,1006
intensity volume,int at vol fraction 90,209
intensity volume,difference vol at int fraction,0.615385
intensity volume,difference int at volume fraction,797
Intensity histogram,mean,63.8462
Intensity histogram,variance,145.515
Intensity histogram,skewness,0.111008
Intensity histogram,kurtosis,-1.41459
Intensity histogram,median,63
Intensity histogram,minimum,46
Intensity histogram,10th percentile,49
Intensity histogram,90th percentile,81
Intensity histogram,maximum,82
Intensity histogram,mode,47
Intensity histogram,Interquartile range,22
Intensity histogram,range,36
Intensity histogram,Mean absolut deviation,10.7361
Intensity histogram,Robust mean absolute deviation,9.48628
Intensity histogram,Median absolut deviation,10.7231
Intensity histogram,Coefficient of variation,0.188938
Intensity histogram,Quartile coefficient,0.174603
Intensity histogram,Entropy,4.62093
Intensity histogram,Uniformity,0.0466272
Intensity histogram,Energy,274420
Intensity histogram,Maximum histogram gradient,3
Intensity histogram,Maximum histogram gradient grey level,47
Intensity histogram,Minimum histogram gradient,-2
Intensity histogram,Minimum histogram gradient grey level,50
glcmFeatures2Davg,joint maximum,0.0840506
glcmFeatures2Davg,joint average,63.1373
glcmFeatures2Davg,joint variance,91.1304
glcmFeatures2Davg,joint entropy,4.40354
glcmFeatures2Davg,difference average,8.71283
glcmFeatures2Davg,difference variance,47.6588
glcmFeatures2Davg,difference entropy,2.91874
glcmFeatures2Davg,sum average,126.275
glcmFeatures2Davg,sum variance,229.02
glcmFeatures2Davg,sum entropy,3.29532
glcmFeatures2Davg,angular second moment,0.0563443
glcmFeatures2Davg,contrast,135.501
glcmFeatures2Davg,dissimilarity,8.71283
glcmFeatures2Davg,inverse difference,0.242145
glcmFeatures2Davg,inverse difference normalised,0.910143
glcmFeatures2Davg,inverse difference moment,0.169955
glcmFeatures2Davg,inverse difference moment normalised,0.98099
glcmFeatures2Davg,inverse variance,0.173895
glcmFeatures2Davg,correlation,0.197823
glcmFeatures2Davg,autocorrelation,4064.93
glcmFeatures2Davg,cluster tendency,229.021
glcmFeatures2Davg,cluster shade,-1667.53
glcmFeatures2Davg,cluster prominence,166476
glcmFeatures2Davg,first measure of information correlation,-0.748267
glcmFeatures2Davg,second measure of information correlation,0.996542
glcmFeatures2DDmrg,joint maximum,0.045548
glcmFeatures2DDmrg,joint average,66.7329
glcmFeatures2DDmrg,joint variance,148.698
glcmFeatures2DDmrg,joint entropy,6.19101
glcmFeatures2DDmrg,difference average,8.65426
glcmFeatures2DDmrg,difference variance,59.8376
glcmFeatures2DDmrg,difference entropy,4.05572
glcmFeatures2DDmrg,sum average,133.466
glcmFeatures2DDmrg,sum variance,458.003
glcmFeatures2DDmrg,sum entropy,4.9013
glcmFeatures2DDmrg,angular second moment,0.0150986
glcmFeatures2DDmrg,contrast,136.788
glcmFeatures2DDmrg,dissimilarity,8.65426
glcmFeatures2DDmrg,inverse difference,0.257483
glcmFeatures2DDmrg,inverse difference normalised,0.910969
glcmFeatures2DDmrg,inverse difference moment,0.189405
glcmFeatures2DDmrg,inverse difference moment normalised,0.980846
glcmFeatures2DDmrg,inverse variance,0.186619
glcmFeatures2DDmrg,correlation,0.541326
glcmFeatures2DDmrg,autocorrelation,4533.7
glcmFeatures2DDmrg,cluster tendency,458.003
glcmFeatures2DDmrg,cluster shade,-2098.93
glcmFeatures2DDmrg,cluster prominence,374612
glcmFeatures2DDmrg,first measure of information correlation,-0.631842
glcmFeatures2DDmrg,second measure of information correlation,0.998349
glcmFeatures2Dmrg,joint maximum,0.0457327
glcmFeatures2Dmrg,joint average,63.1036
glcmFeatures2Dmrg,joint variance,91.8552
glcmFeatures2Dmrg,joint entropy,6.00745
glcmFeatures2Dmrg,difference average,8.5998
glcmFeatures2Dmrg,difference variance,50.7405
glcmFeatures2Dmrg,difference entropy,3.96733
glcmFeatures2Dmrg,sum average,126.207
