Morphology,Volume,12223
Morphology,approximate volume,13648
Morphology,Surface,3870.87
Morphology,Surface to volume ratio,0.316687
Morphology,Compactness1,0.0286346
Morphology,Compactness2,0.29133
Morphology,Spherical disproportion,1.50848
Morphology,sphericity,0.662921
Morphology,asphericity,0.401555
Morphology,center of mass shift,33794.3
Morphology,maximum 3D diameter,2
Morphology,major axis length,4
Morphology,minor axis length,0
Morphology,least axis length,0
Morphology,elongation,0
Morphology,flatness,0
Morphology,vol density AABB,0.31004
Morphology,area density AABB,0.507189
Morphology,vol density AEE,inf
Morphology,integrated intensity,8.71678e+06
Morphology,Morans I,0.0523234
Morphology,Gearys C,0.924206
Local intensity,local intensity peak,639
Local intensity,global intensity peak,1000
Statistics,mean,713.144
Statistics,variance,118568
Statistics,skewness,-0.299814
Statistics,kurtosis,-1.34055
Statistics,median,784
Statistics,minimum,43
Statistics,10th percentile,214
Statistics,90th percentile,1075
Statistics,maximum,1428
Statistics,Interquartile range,652
Statistics,range,1385
Statistics,Mean absolut deviation,309.757
Statistics,Robust mean absolute deviation,261.615
Statistics,Median absolute deviation,306.903
Statistics,Coefficient of variation,0.482843
Statistics,Quartile coefficient,0.461103
Statistics,Energy,1.06991e+09
Statistics,Root mean,791.924
intensity volume,volume at int fraction 10,0.934349
intensity volume,volume at int fraction 90,0.00644783
intensity volume,int at vol fraction 10,1081
intensity volume,int at vol fraction 90,215
intensity volume,difference vol at int fraction,0.927902
intensity volume,difference int at volume fraction,866
Intensity histogram,mean,69.0487
Intensity histogram,variance,189.757
Intensity histogram,skewness,-0.299492
Intensity histogram,kurtosis,-1.3359
Intensity histogram,median,72
Intensity histogram,minimum,42
Intensity histogram,10th percentile,49
Intensity histogram,90th percentile,84
Intensity histogram,maximum,98
Intensity histogram,mode,45
Intensity histogram,Interquartile range,26
Intensity histogram,range,56
Intensity histogram,Mean absolut deviation,12.3842
Intensity histogram,Robust mean absolute deviation,11.1133
Intensity histogram,Median absolut deviation,12.2714
Intensity histogram,Coefficient of variation,0.1995
Intensity histogram,Quartile coefficient,0.188406
Intensity histogram,Entropy,5.31503
Intensity histogram,Uniformity,0.0341756
Intensity histogram,Energy,8.45745e+06
Intensity histogram,Maximum histogram gradient,59
Intensity histogram,Maximum histogram gradient grey level,81
Intensity histogram,Minimum histogram gradient,-48
Intensity histogram,Minimum histogram gradient grey level,84
glcmFeatures2Davg,joint maximum,0.0575178
glcmFeatures2Davg,joint average,69.302
glcmFeatures2Davg,joint variance,152.368
glcmFeatures2Davg,joint entropy,5.62919
glcmFeatures2Davg,difference average,11.1115
glcmFeatures2Davg,difference variance,92.9683
glcmFeatures2Davg,difference entropy,3.76021
glcmFeatures2Davg,sum average,138.604
glcmFeatures2Davg,sum variance,387.391
glcmFeatures2Davg,sum entropy,4.30846
glcmFeatures2Davg,angular second moment,0.0310946
glcmFeatures2Davg,contrast,222.084
glcmFeatures2Davg,dissimilarity,11.1115
glcmFeatures2Davg,inverse difference,0.212547
glcmFeatures2Davg,inverse difference normalised,0.905145
glcmFeatures2Davg,inverse difference moment,0.142817
glcmFeatures2Davg,inverse difference moment normalised,0.978422
glcmFeatures2Davg,inverse variance,0.142882
glcmFeatures2Davg,correlation,0.249235
glcmFeatures2Davg,autocorrelation,4870.08
glcmFeatures2Davg,cluster tendency,387.391
glcmFeatures2Davg,cluster shade,-3694.3
glcmFeatures2Davg,cluster prominence,356079
glcmFeatures2Davg,first measure of information correlation,-0.644612
glcmFeatures2Davg,second measure of information correlation,0.996375
glcmFeatures2DDmrg,joint maximum,0.0333814
glcmFeatures2DDmrg,joint average,71.7717
glcmFeatures2DDmrg,joint variance,169.697
glcmFeatures2DDmrg,joint entropy,9.4199
glcmFeatures2DDmrg,difference average,10.3051
glcmFeatures2DDmrg,difference variance,96.4435
glcmFeatures2DDmrg,difference entropy,4.77077
glcmFeatures2DDmrg,sum average,143.543
glcmFeatures2DDmrg,sum variance,474.571
glcmFeatures2DDmrg,sum entropy,6.0501
glcmFeatures2DDmrg,angular second moment,0.00425494
glcmFeatures2DDmrg,contrast,204.218
glcmFeatures2DDmrg,dissimilarity,10.3052
glcmFeatures2DDmrg,inverse difference,0.238611
glcmFeatures2DDmrg,inverse difference normalised,0.911861
glcmFeatures2DDmrg,inverse difference moment,0.170098
glcmFeatures2DDmrg,inverse difference moment normalised,0.980189
glcmFeatures2DDmrg,inverse variance,0.166384
glcmFeatures2DDmrg,correlation,0.396259
glcmFeatures2DDmrg,autocorrelation,5218.96
glcmFeatures2DDmrg,cluster tendency,474.57
glcmFeatures2DDmrg,cluster shade,-5826.48
glcmFeatures2DDmrg,cluster prominence,490727
glcmFeatures2DDmrg,first measure of information correlation,-0.176446
glcmFeatures2DDmrg,second measure of information correlation,0.914778
glcmFeatures2Dmrg,joint maximum,0.0405093
glcmFeatures2Dmrg,joint average,69.2668
glcmFeatures2Dmrg,joint variance,152.46
glcmFeatures2Dmrg,joint entropy,7.08558
glcmFeatures2Dmrg,difference average,11.0262
glcmFeatures2Dmrg,difference variance,94.8564
glcmFeatures2Dmrg,difference entropy,4.43608
glcmFeatures2Dmrg,sum average,138.534
glcmFeatures2Dmrg,sum variance,389.816
glcmFeatures2Dmrg,sum entropy,5.30222
glcmFeatures2Dmrg,angular second moment,0.0127599
glcmFeatures2Dmrg,contrast,220.024
glcmFeatures2Dmrg,dissimilarity,11.0262
glcmFeatures2Dmrg,inverse difference,0.214452
glcmFeatures2Dmrg,inverse difference normalised,0.905843
glcmFeatures2Dmrg,inverse difference moment,0.144674
glcmFeatures2Dmrg,inverse difference moment normalised,0.978624
glcmFeatures2Dmrg,inverse variance,0.145306
glcmFeatures2Dmrg,correlation,0.260429
glcmFeatures2Dmrg,autocorrelation,4866.18
glcmFeatures2Dmrg,cluster tendency,389.816
glcmFeatures2Dmrg,cluster shade,-3863.33
glcmFeatures2Dmrg,cluster prominence,364574
glcmFeatures2Dmrg,first measure of information correlation,-0.296751
glcmFeatures2Dmrg,second measure of information correlation,0.950905
glcmFeatures2Dvmrg,joint maximum,0.033557
glcmFeatures2Dvmrg,joint average,71.7503
glcmFeatures2Dvmrg,joint variance,170.024
glcmFeatures2Dvmrg,joint entropy,9.92571
glcmFeatures2Dvmrg,difference average,10.2443
glcmFeatures2Dvmrg,difference variance,97.2842
glcmFeatures2Dvmrg,difference entropy,4.79718
glcmFeatures2Dvmrg,sum average,143.501
glcmFeatures2Dvmrg,sum variance,477.869
glcmFeatures2Dvmrg,sum entropy,6.10189
glcmFeatures2Dvmrg,angular second moment,0.00398268
glcmFeatures2Dvmrg,contrast,202.231
glcmFeatures2Dvmrg,dissimilarity,10.2443
glcmFeatures2Dvmrg,inverse difference,0.239728
glcmFeatures2Dvmrg,inverse difference normalised,0.912326
glcmFeatures2Dvmrg,inverse difference moment,0.171144
glcmFeatures2Dvmrg,inverse difference moment normalised,0.980377
glcmFeatures2Dvmrg,inverse variance,0.166991
glcmFeatures2Dvmrg,correlation,0.405292
glcmFeatures2Dvmrg,autocorrelation,5217.02
glcmFeatures2Dvmrg,cluster tendency,477.868
glcmFeatures2Dvmrg,cluster shade,-5980.89
glcmFeatures2Dvmrg,cluster prominence,497723
glcmFeatures2Dvmrg,first measure of information correlation,-0.080197
glcmFeatures2Dvmrg,second measure of information correlation,0.750769
glcmFeatures3Davg,joint maximum,0.0344653
glcmFeatures3Davg,joint average,71.8279
glcmFeatures3Davg,joint variance,168.228
glcmFeatures3Davg,joint entropy,9.32266
glcmFeatures3Davg,difference average,9.71854
glcmFeatures3Davg,difference variance,90.1913
glcmFeatures3Davg,difference entropy,4.63216
glcmFeatures3Davg,sum average,143.656
glcmFeatures3Davg,sum variance,482.64
glcmFeatures3Davg,sum entropy,6.04637
glcmFeatures3Davg,angular second moment,0.00462726
glcmFeatures3Davg,contrast,190.271
glcmFeatures3Davg,dissimilarity,9.71854
glcmFeatures3Davg,inverse difference,0.256926
glcmFeatures3Davg,inverse difference normalised,0.916693
glcmFeatures3Davg,inverse difference moment,0.188424
glcmFeatures3Davg,inverse difference moment normalised,0.981538
glcmFeatures3Davg,inverse variance,0.175817
glcmFeatures3Davg,correlation,0.429783
glcmFeatures3Davg,autocorrelation,5232.75
glcmFeatures3Davg,cluster tendency,482.64
glcmFeatures3Davg,cluster shade,-5950.94
glcmFeatures3Davg,cluster prominence,507955
glcmFeatures3Davg,first measure of information correlation,-0.191991
glcmFeatures3Davg,second measure of information correlation,0.918654
glcmFeatures3DWmrg,joint maximum,0.0348608
glcmFeatures3DWmrg,joint average,71.7882
glcmFeatures3DWmrg,joint variance,168.932
glcmFeatures3DWmrg,joint entropy,10.0089
glcmFeatures3DWmrg,difference average,9.57605
glcmFeatures3DWmrg,difference variance,94.6419
glcmFeatures3DWmrg,difference entropy,4.70765
glcmFeatures3DWmrg,sum average,143.576
glcmFeatures3DWmrg,sum variance,489.387
glcmFeatures3DWmrg,sum entropy,6.12353
glcmFeatures3DWmrg,angular second moment,0.0041505
glcmFeatures3DWmrg,contrast,186.342
glcmFeatures3DWmrg,dissimilarity,9.57608
glcmFeatures3DWmrg,inverse difference,0.260438
glcmFeatures3DWmrg,inverse difference normalised,0.917832
glcmFeatures3DWmrg,inverse difference moment,0.191896
glcmFeatures3DWmrg,inverse difference moment normalised,0.981911
glcmFeatures3DWmrg,inverse variance,0.178147
glcmFeatures3DWmrg,correlation,0.44847
glcmFeatures3DWmrg,autocorrelation,5229.29
glcmFeatures3DWmrg,cluster tendency,489.386
glcmFeatures3DWmrg,cluster shade,-6320.07
glcmFeatures3DWmrg,cluster prominence,525523
glcmFeatures3DWmrg,first measure of information correlation,-0.0619475
glcmFeatures3DWmrg,second measure of information correlation,0.687483
GLRLMFeatures2Davg,short run emphasis,0.966351
GLRLMFeatures2Davg,long runs emphasis,1.17854
GLRLMFeatures2Davg,Low grey level run emphasis,0.000260082
GLRLMFeatures2Davg,High grey level run emphasis,4578.53
GLRLMFeatures2Davg,Short run low grey level emphasis,0.000254093
GLRLMFeatures2Davg,Short run high grey level emphasis,4371.22
GLRLMFeatures2Davg,Long run low grey level emphasis,0.000290581
GLRLMFeatures2Davg,Long run high grey level emphasis,5702.95
GLRLMFeatures2Davg,Grey level non uniformity,2.56789
