Morphology,Volume,896.409
Morphology,approximate volume,1216
Morphology,Surface,827.484
Morphology,Surface to volume ratio,0.923109
Morphology,Compactness1,0.0212467
Morphology,Compactness2,0.160393
Morphology,Spherical disproportion,1.84051
Morphology,sphericity,0.543328
Morphology,asphericity,0.501935
Morphology,center of mass shift,inf
Morphology,maximum 3D diameter,0
Morphology,major axis length,1.49736e-22
Morphology,minor axis length,0
Morphology,least axis length,4.11591e-11
Morphology,elongation,0
Morphology,flatness,524288
Morphology,vol density AABB,0.226366
Morphology,area density AABB,0.42566
Morphology,vol density AEE,inf
Morphology,integrated intensity,599326
Morphology,Morans I,0.0800908
Morphology,Gearys C,0.925969
Local intensity,local intensity peak,428
Local intensity,global intensity peak,457
Statistics,mean,668.586
Statistics,variance,66610.1
Statistics,skewness,0.0658886
Statistics,kurtosis,-1.47204
Statistics,median,665
Statistics,minimum,246
Statistics,10th percentile,342
Statistics,90th percentile,1012
Statistics,maximum,1055
Statistics,Interquartile range,520
Statistics,range,809
Statistics,Mean absolut deviation,232.969
Statistics,Robust mean absolute deviation,199.023
Statistics,Median absolute deviation,232.901
Statistics,Coefficient of variation,0.386023
Statistics,Quartile coefficient,0.370899
Statistics,Energy,7.80697e+07
Statistics,Root mean,716.67
intensity volume,volume at int fraction 10,0.921053
intensity volume,volume at int fraction 90,0.210526
intensity volume,int at vol fraction 10,1016
intensity volume,int at vol fraction 90,343
intensity volume,difference vol at int fraction,0.710526
intensity volume,difference int at volume fraction,673
Intensity histogram,mean,67.2171
Intensity histogram,variance,106.841
Intensity histogram,skewness,0.0723594
Intensity histogram,kurtosis,-1.47703
Intensity histogram,median,67
Intensity histogram,minimum,50
Intensity histogram,10th percentile,54
Intensity histogram,90th percentile,81
Intensity histogram,maximum,83
Intensity histogram,mode,56
Intensity histogram,Interquartile range,21
Intensity histogram,range,33
Intensity histogram,Mean absolut deviation,9.34125
Intensity histogram,Robust mean absolute deviation,8.64673
Intensity histogram,Median absolut deviation,9.33553
Intensity histogram,Coefficient of variation,0.153776
Intensity histogram,Quartile coefficient,0.153285
Intensity histogram,Entropy,4.76142
Intensity histogram,Uniformity,0.0440616
Intensity histogram,Energy,702997
Intensity histogram,Maximum histogram gradient,3.5
Intensity histogram,Maximum histogram gradient grey level,79
Intensity histogram,Minimum histogram gradient,-7
Intensity histogram,Minimum histogram gradient grey level,82
glcmFeatures2Davg,joint maximum,0.0823033
glcmFeatures2Davg,joint average,64.6844
glcmFeatures2Davg,joint variance,50.1835
glcmFeatures2Davg,joint entropy,5.17301
glcmFeatures2Davg,difference average,5.74802
glcmFeatures2Davg,difference variance,21.4686
glcmFeatures2Davg,difference entropy,3.23075
glcmFeatures2Davg,sum average,129.369
glcmFeatures2Davg,sum variance,144.297
