Morphology,Volume,70453.2
Morphology,approximate volume,75664
Morphology,Surface,14760.2
Morphology,Surface to volume ratio,0.209503
Morphology,Compactness1,0.0221661
Morphology,Compactness2,0.174574
Morphology,Spherical disproportion,1.78926
Morphology,sphericity,0.558891
Morphology,asphericity,0.706128
Morphology,center of mass shift,inf
Morphology,maximum 3D diameter,0
Morphology,major axis length,1.49736e-22
Morphology,minor axis length,0
Morphology,least axis length,-nan(ind)
Morphology,elongation,0
Morphology,flatness,-nan(ind)
Morphology,vol density AABB,0.263704
Morphology,area density AABB,0.566652
Morphology,vol density AEE,-nan(ind)
Morphology,integrated intensity,6.11777e+07
Morphology,Morans I,0.0154022
Morphology,Gearys C,0.910791
Local intensity,local intensity peak,1043
Local intensity,global intensity peak,1066
Statistics,mean,868.345
Statistics,variance,84427.1
Statistics,skewness,-1.31534
Statistics,kurtosis,0.222246
Statistics,median,1023
Statistics,minimum,5
Statistics,10th percentile,322
Statistics,90th percentile,1073
Statistics,maximum,1708
Statistics,Interquartile range,293
Statistics,range,1703
Statistics,Mean absolut deviation,238.299
Statistics,Robust mean absolute deviation,164.592
Statistics,Median absolute deviation,189.964
Statistics,Coefficient of variation,0.334617
Statistics,Quartile coefficient,0.161433
Statistics,Energy,7.93007e+09
Statistics,Root mean,915.67
intensity volume,volume at int fraction 10,0.980017
intensity volume,volume at int fraction 90,0.000105731
intensity volume,int at vol fraction 10,1076
intensity volume,int at vol fraction 90,323
intensity volume,difference vol at int fraction,0.979911
intensity volume,difference int at volume fraction,753
Intensity histogram,mean,75.256
Intensity histogram,variance,135.263
Intensity histogram,skewness,-1.31378
Intensity histogram,kurtosis,0.220011
Intensity histogram,median,81
Intensity histogram,minimum,41
Intensity histogram,10th percentile,53
Intensity histogram,90th percentile,83
Intensity histogram,maximum,109
Intensity histogram,mode,44
Intensity histogram,Interquartile range,12
Intensity histogram,range,68
Intensity histogram,Mean absolut deviation,9.53618
Intensity histogram,Robust mean absolute deviation,7.55165
Intensity histogram,Median absolut deviation,7.61694
Intensity histogram,Coefficient of variation,0.154543
Intensity histogram,Quartile coefficient,0.0779221
Intensity histogram,Entropy,4.27246
Intensity histogram,Uniformity,0.0985313
Intensity histogram,Energy,5.48414e+07
Intensity histogram,Maximum histogram gradient,717.5
Intensity histogram,Maximum histogram gradient grey level,81
Intensity histogram,Minimum histogram gradient,-798
Intensity histogram,Minimum histogram gradient grey level,84
glcmFeatures2Davg,joint maximum,0.073031
glcmFeatures2Davg,joint average,74.0082
glcmFeatures2Davg,joint variance,115.253
glcmFeatures2Davg,joint entropy,6.76393
glcmFeatures2Davg,difference average,4.86619
glcmFeatures2Davg,difference variance,42.8672
glcmFeatures2Davg,difference entropy,3.48177
glcmFeatures2Davg,sum average,148.016
glcmFeatures2Davg,sum variance,390.266
glcmFeatures2Davg,sum entropy,4.87517
glcmFeatures2Davg,angular second moment,0.0251268
glcmFeatures2Davg,contrast,70.7467
glcmFeatures2Davg,dissimilarity,4.86618
glcmFeatures2Davg,inverse difference,0.409849
glcmFeatures2Davg,inverse difference normalised,0.96037
glcmFeatures2Davg,inverse difference moment,0.350111
glcmFeatures2Davg,inverse difference moment normalised,0.994291
glcmFeatures2Davg,inverse variance,0.316664
glcmFeatures2Davg,correlation,0.690329
glcmFeatures2Davg,autocorrelation,5591.83
glcmFeatures2Davg,cluster tendency,390.266
glcmFeatures2Davg,cluster shade,-7859.23
glcmFeatures2Davg,cluster prominence,528480
glcmFeatures2Davg,first measure of information correlation,-0.342238
glcmFeatures2Davg,second measure of information correlation,0.955265
glcmFeatures2DDmrg,joint maximum,0.0689525
glcmFeatures2DDmrg,joint average,76.0424
glcmFeatures2DDmrg,joint variance,122.117
glcmFeatures2DDmrg,joint entropy,7.65062
glcmFeatures2DDmrg,difference average,4.21976
glcmFeatures2DDmrg,difference variance,41.3888
glcmFeatures2DDmrg,difference entropy,3.45564
glcmFeatures2DDmrg,sum average,152.085
glcmFeatures2DDmrg,sum variance,429.085
glcmFeatures2DDmrg,sum entropy,5.05886
glcmFeatures2DDmrg,angular second moment,0.0230511
glcmFeatures2DDmrg,contrast,59.3832
glcmFeatures2DDmrg,dissimilarity,4.21976
glcmFeatures2DDmrg,inverse difference,0.443135
glcmFeatures2DDmrg,inverse difference normalised,0.965496
glcmFeatures2DDmrg,inverse difference moment,0.387637
glcmFeatures2DDmrg,inverse difference moment normalised,0.995209
glcmFeatures2DDmrg,inverse variance,0.346426
glcmFeatures2DDmrg,correlation,0.755774
glcmFeatures2DDmrg,autocorrelation,5874.9
glcmFeatures2DDmrg,cluster tendency,429.085
glcmFeatures2DDmrg,cluster shade,-12559.8
glcmFeatures2DDmrg,cluster prominence,661184
glcmFeatures2DDmrg,first measure of information correlation,-0.157204
glcmFeatures2DDmrg,second measure of information correlation,0.850916
glcmFeatures2Dmrg,joint maximum,0.0714417
glcmFeatures2Dmrg,joint average,74.0061
glcmFeatures2Dmrg,joint variance,115.356
glcmFeatures2Dmrg,joint entropy,7.33939
