Morphology,Volume,1509.81
Morphology,approximate volume,2440
Morphology,Surface,672.868
Morphology,Surface to volume ratio,0.445663
Morphology,Compactness1,0.0488038
Morphology,Compactness2,0.846271
Morphology,Spherical disproportion,1.05722
Morphology,sphericity,0.945881
Morphology,asphericity,-0.232308
Morphology,center of mass shift,inf
Morphology,maximum 3D diameter,0
Morphology,major axis length,0
Morphology,minor axis length,1.48292e+06
Morphology,least axis length,1.1833e-18
Morphology,elongation,inf
Morphology,flatness,inf
Morphology,vol density AABB,0.285949
Morphology,area density AABB,0.34052
Morphology,vol density AEE,inf
Morphology,integrated intensity,1.05422e+06
Morphology,Morans I,0.0589165
Morphology,Gearys C,0.918631
Local intensity,local intensity peak,606
Local intensity,global intensity peak,718
Statistics,mean,698.243
Statistics,variance,104596
Statistics,skewness,-0.296446
Statistics,kurtosis,-1.44388
Statistics,median,766
Statistics,minimum,66
Statistics,10th percentile,245
Statistics,90th percentile,1057
Statistics,maximum,1130
Statistics,Interquartile range,647
Statistics,range,1064
Statistics,Mean absolut deviation,293.364
Statistics,Robust mean absolute deviation,252.496
Statistics,Median absolute deviation,290.079
Statistics,Coefficient of variation,0.463182
Statistics,Quartile coefficient,0.467148
Statistics,Energy,1.80602e+08
Statistics,Root mean,769.506
intensity volume,volume at int fraction 10,0.967213
intensity volume,volume at int fraction 90,0.22623
intensity volume,int at vol fraction 10,1063
intensity volume,int at vol fraction 90,246
intensity volume,difference vol at int fraction,0.740984
intensity volume,difference int at volume fraction,817
Intensity histogram,mean,68.4492
Intensity histogram,variance,166.923
Intensity histogram,skewness,-0.293163
Intensity histogram,kurtosis,-1.44002
Intensity histogram,median,71
Intensity histogram,minimum,43
Intensity histogram,10th percentile,50
Intensity histogram,90th percentile,83
Intensity histogram,maximum,86
Intensity histogram,mode,51
Intensity histogram,Interquartile range,26
Intensity histogram,range,43
Intensity histogram,Mean absolut deviation,11.7107
Intensity histogram,Robust mean absolute deviation,10.7442
Intensity histogram,Median absolut deviation,11.5869
Intensity histogram,Coefficient of variation,0.188751
Intensity histogram,Quartile coefficient,0.191176
Intensity histogram,Entropy,5.08586
Intensity histogram,Uniformity,0.0363451
Intensity histogram,Energy,1.47993e+06
Intensity histogram,Maximum histogram gradient,7.5
Intensity histogram,Maximum histogram gradient grey level,81
Intensity histogram,Minimum histogram gradient,-8
Intensity histogram,Minimum histogram gradient grey level,84
glcmFeatures2Davg,joint maximum,0.0323206
glcmFeatures2Davg,joint average,69.2565
glcmFeatures2Davg,joint variance,148.923
glcmFeatures2Davg,joint entropy,6.2501
glcmFeatures2Davg,difference average,10.6778
glcmFeatures2Davg,difference variance,79.5239
glcmFeatures2Davg,difference entropy,4.12296
glcmFeatures2Davg,sum average,138.513
glcmFeatures2Davg,sum variance,389.289
glcmFeatures2Davg,sum entropy,4.80096
glcmFeatures2Davg,angular second moment,0.0148034
glcmFeatures2Davg,contrast,206.401
glcmFeatures2Davg,dissimilarity,10.6778
glcmFeatures2Davg,inverse difference,0.205723
glcmFeatures2Davg,inverse difference normalised,0.897727
glcmFeatures2Davg,inverse difference moment,0.130787
glcmFeatures2Davg,inverse difference moment normalised,0.974333
glcmFeatures2Davg,inverse variance,0.137662
glcmFeatures2Davg,correlation,0.342478
glcmFeatures2Davg,autocorrelation,4857.57
glcmFeatures2Davg,cluster tendency,389.289
glcmFeatures2Davg,cluster shade,-3197.94
glcmFeatures2Davg,cluster prominence,346823
glcmFeatures2Davg,first measure of information correlation,-0.597007
glcmFeatures2Davg,second measure of information correlation,0.996955
glcmFeatures2DDmrg,joint maximum,0.0178835
glcmFeatures2DDmrg,joint average,70.2553
glcmFeatures2DDmrg,joint variance,155.599
glcmFeatures2DDmrg,joint entropy,8.24431
glcmFeatures2DDmrg,difference average,9.71664
glcmFeatures2DDmrg,difference variance,80.3595
glcmFeatures2DDmrg,difference entropy,4.61895
glcmFeatures2DDmrg,sum average,140.51
glcmFeatures2DDmrg,sum variance,447.085
glcmFeatures2DDmrg,sum entropy,5.8165
glcmFeatures2DDmrg,angular second moment,0.00430476
glcmFeatures2DDmrg,contrast,175.311
glcmFeatures2DDmrg,dissimilarity,9.71664
glcmFeatures2DDmrg,inverse difference,0.221201
glcmFeatures2DDmrg,inverse difference normalised,0.905828
glcmFeatures2DDmrg,inverse difference moment,0.14484
glcmFeatures2DDmrg,inverse difference moment normalised,0.978029
glcmFeatures2DDmrg,inverse variance,0.150462
glcmFeatures2DDmrg,correlation,0.436263
glcmFeatures2DDmrg,autocorrelation,5003.82
glcmFeatures2DDmrg,cluster tendency,447.085
glcmFeatures2DDmrg,cluster shade,-4158.48
glcmFeatures2DDmrg,cluster prominence,392908
glcmFeatures2DDmrg,first measure of information correlation,-0.354132
glcmFeatures2DDmrg,second measure of information correlation,0.985436
glcmFeatures2Dmrg,joint maximum,0.0207918
glcmFeatures2Dmrg,joint average,69.2392
glcmFeatures2Dmrg,joint variance,149.083
glcmFeatures2Dmrg,joint entropy,7.68934
glcmFeatures2Dmrg,difference average,10.6445
glcmFeatures2Dmrg,difference variance,80.5287
glcmFeatures2Dmrg,difference entropy,4.5696
glcmFeatures2Dmrg,sum average,138.478
glcmFeatures2Dmrg,sum variance,391.15
glcmFeatures2Dmrg,sum entropy,5.63795
glcmFeatures2Dmrg,angular second moment,0.00652657
glcmFeatures2Dmrg,contrast,205.182
glcmFeatures2Dmrg,dissimilarity,10.6445
glcmFeatures2Dmrg,inverse difference,0.206039
glcmFeatures2Dmrg,inverse difference normalised,0.897995
