Morphology,Volume,13870.5
Morphology,approximate volume,14392
Morphology,Surface,4425.16
Morphology,Surface to volume ratio,0.319034
Morphology,Compactness1,0.0265842
Morphology,Compactness2,0.251101
Morphology,Spherical disproportion,1.58508
Morphology,sphericity,0.630884
Morphology,asphericity,0.546543
Morphology,center of mass shift,inf
Morphology,maximum 3D diameter,0
Morphology,major axis length,1.49736e-22
Morphology,minor axis length,0
Morphology,least axis length,-nan(ind)
Morphology,elongation,0
Morphology,flatness,-nan(ind)
Morphology,vol density AABB,0.22934
Morphology,area density AABB,0.469164
Morphology,vol density AEE,-nan(ind)
Morphology,integrated intensity,7.4448e+06
Morphology,Morans I,0.0816853
Morphology,Gearys C,0.916084
Local intensity,local intensity peak,601
Local intensity,global intensity peak,995
Statistics,mean,536.737
Statistics,variance,77233.5
Statistics,skewness,0.379566
Statistics,kurtosis,-0.928199
Statistics,median,482
Statistics,minimum,16
Statistics,10th percentile,202
Statistics,90th percentile,941
Statistics,maximum,1229
Statistics,Interquartile range,454
Statistics,range,1213
Statistics,Mean absolut deviation,238.416
Statistics,Robust mean absolute deviation,182.113
Statistics,Median absolute deviation,235.215
Statistics,Coefficient of variation,0.517775
Statistics,Quartile coefficient,0.42115
Statistics,Energy,6.57212e+08
Statistics,Root mean,604.418
intensity volume,volume at int fraction 10,0.961645
intensity volume,volume at int fraction 90,0.0138966
intensity volume,int at vol fraction 10,956
intensity volume,int at vol fraction 90,203
intensity volume,difference vol at int fraction,0.947749
intensity volume,difference int at volume fraction,753
Intensity histogram,mean,61.9844
Intensity histogram,variance,123.331
Intensity histogram,skewness,0.378407
Intensity histogram,kurtosis,-0.928516
Intensity histogram,median,60
Intensity histogram,minimum,41
Intensity histogram,10th percentile,49
Intensity histogram,90th percentile,78
Intensity histogram,maximum,90
Intensity histogram,mode,43
Intensity histogram,Interquartile range,18
Intensity histogram,range,49
Intensity histogram,Mean absolut deviation,9.52499
Intensity histogram,Robust mean absolute deviation,7.48643
Intensity histogram,Median absolut deviation,9.39522
Intensity histogram,Coefficient of variation,0.179165
Intensity histogram,Quartile coefficient,0.145161
Intensity histogram,Entropy,5.34933
Intensity histogram,Uniformity,0.0267776
Intensity histogram,Energy,7.13376e+06
Intensity histogram,Maximum histogram gradient,10.5
Intensity histogram,Maximum histogram gradient grey level,46
Intensity histogram,Minimum histogram gradient,-16
Intensity histogram,Minimum histogram gradient grey level,55
glcmFeatures2Davg,joint maximum,0.0391264
glcmFeatures2Davg,joint average,61.3902
glcmFeatures2Davg,joint variance,97.7004
glcmFeatures2Davg,joint entropy,6.75193
glcmFeatures2Davg,difference average,8.26926
glcmFeatures2Davg,difference variance,48.3427
glcmFeatures2Davg,difference entropy,3.82783
glcmFeatures2Davg,sum average,122.78
glcmFeatures2Davg,sum variance,268.656
glcmFeatures2Davg,sum entropy,4.88364
glcmFeatures2Davg,angular second moment,0.0278261
glcmFeatures2Davg,contrast,122.145
glcmFeatures2Davg,dissimilarity,8.26926
glcmFeatures2Davg,inverse difference,0.215191
glcmFeatures2Davg,inverse difference normalised,0.920559
glcmFeatures2Davg,inverse difference moment,0.128908
glcmFeatures2Davg,inverse difference moment normalised,0.985703
glcmFeatures2Davg,inverse variance,0.134369
glcmFeatures2Davg,correlation,0.34819
glcmFeatures2Davg,autocorrelation,3819.18
glcmFeatures2Davg,cluster tendency,268.656
glcmFeatures2Davg,cluster shade,988.689
glcmFeatures2Davg,cluster prominence,182311
glcmFeatures2Davg,first measure of information correlation,-0.544374
glcmFeatures2Davg,second measure of information correlation,0.994477
glcmFeatures2DDmrg,joint maximum,0.00485721
glcmFeatures2DDmrg,joint average,62.8714
glcmFeatures2DDmrg,joint variance,118.359
glcmFeatures2DDmrg,joint entropy,9.91865
glcmFeatures2DDmrg,difference average,7.7711
glcmFeatures2DDmrg,difference variance,42.6237
glcmFeatures2DDmrg,difference entropy,4.39812
glcmFeatures2DDmrg,sum average,125.743
glcmFeatures2DDmrg,sum variance,370.041
glcmFeatures2DDmrg,sum entropy,6.14542
glcmFeatures2DDmrg,angular second moment,0.00129863
glcmFeatures2DDmrg,contrast,103.394
glcmFeatures2DDmrg,dissimilarity,7.7711
glcmFeatures2DDmrg,inverse difference,0.220002
glcmFeatures2DDmrg,inverse difference normalised,0.924376
glcmFeatures2DDmrg,inverse difference moment,0.13383
glcmFeatures2DDmrg,inverse difference moment normalised,0.98779
glcmFeatures2DDmrg,inverse variance,0.138304
glcmFeatures2DDmrg,correlation,0.563128
glcmFeatures2DDmrg,autocorrelation,4019.52
glcmFeatures2DDmrg,cluster tendency,370.04
glcmFeatures2DDmrg,cluster shade,2144.43
glcmFeatures2DDmrg,cluster prominence,280423
glcmFeatures2DDmrg,first measure of information correlation,-0.144211
glcmFeatures2DDmrg,second measure of information correlation,0.885933
glcmFeatures2Dmrg,joint maximum,0.0163551
glcmFeatures2Dmrg,joint average,61.3692
glcmFeatures2Dmrg,joint variance,97.7561
glcmFeatures2Dmrg,joint entropy,8.12158
glcmFeatures2Dmrg,difference average,8.17729
glcmFeatures2Dmrg,difference variance,49.9505
glcmFeatures2Dmrg,difference entropy,4.22531
glcmFeatures2Dmrg,sum average,122.738
glcmFeatures2Dmrg,sum variance,271.565
glcmFeatures2Dmrg,sum entropy,5.51471
glcmFeatures2Dmrg,angular second moment,0.00821555
glcmFeatures2Dmrg,contrast,119.459
glcmFeatures2Dmrg,dissimilarity,8.17729
glcmFeatures2Dmrg,inverse difference,0.216772
glcmFeatures2Dmrg,inverse difference normalised,0.921328
glcmFeatures2Dmrg,inverse difference moment,0.130342
glcmFeatures2Dmrg,inverse difference moment normalised,0.986007
glcmFeatures2Dmrg,inverse variance,0.135556
glcmFeatures2Dmrg,correlation,0.354119
glcmFeatures2Dmrg,autocorrelation,3817.82
glcmFeatures2Dmrg,cluster tendency,271.565
glcmFeatures2Dmrg,cluster shade,997.648
glcmFeatures2Dmrg,cluster prominence,183621
glcmFeatures2Dmrg,first measure of information correlation,-0.230141
glcmFeatures2Dmrg,second measure of information correlation,0.925148
